### Datafile rebinned by Will It Rebin...? 
### Original datafile = NX_210_sub.dat
### Number of datapoints = 159
   4.2297580000e-03   1.0477245870e-01   4.1506191090e-03   0.0
   4.7011480000e-03   1.0289694870e-01   3.2619459600e-03   0.0
   5.1725390000e-03   1.0872749160e-01   2.6578016010e-03   0.0
   5.6439290000e-03   1.0814272560e-01   2.2287733650e-03   0.0
   6.1153190000e-03   1.0770390540e-01   1.9074215160e-03   0.0
   6.5867090000e-03   1.0801799190e-01   1.6598402730e-03   0.0
   7.0580990000e-03   1.0625058990e-01   1.4541115680e-03   0.0
   7.5294890000e-03   1.0518842880e-01   1.2979503810e-03   0.0
   8.0008790000e-03   1.0515452220e-01   1.1731511610e-03   0.0
   8.4722700000e-03   1.0412643150e-01   1.0719833670e-03   0.0
   8.9436600000e-03   1.0381627620e-01   9.8237903400e-04   0.0
   9.4150500000e-03   1.0495730700e-01   9.1317025800e-04   0.0
   9.8864400000e-03   1.0330677630e-01   8.5726286100e-04   0.0
   1.0357830000e-02   1.0327647330e-01   8.0912105820e-04   0.0
   1.0829220000e-02   1.0354535100e-01   7.6251307860e-04   0.0
   1.1300610000e-02   1.0296648180e-01   7.2397880100e-04   0.0
   1.1772000000e-02   1.0283929110e-01   6.9144787530e-04   0.0
   1.2243390000e-02   1.0199031570e-01   6.6378999960e-04   0.0
   1.2714780000e-02   1.0091971890e-01   6.3602696430e-04   0.0
   1.3186170000e-02   1.0074551760e-01   6.1267948560e-04   0.0
   1.3657560000e-02   1.0051308540e-01   5.9305640940e-04   0.0
   1.4128950000e-02   1.0038458430e-01   5.7497813100e-04   0.0
   1.4600340000e-02   9.9849941100e-02   5.5697970510e-04   0.0
   1.5071730000e-02   9.8887779900e-02   5.4019995120e-04   0.0
   1.5543120000e-02   9.8728893900e-02   5.2630184880e-04   0.0
   1.6014510000e-02   9.7860508200e-02   5.1261783300e-04   0.0
   1.6485900000e-02   9.7699656600e-02   5.0035265280e-04   0.0
   1.6957290000e-02   9.7606126800e-02   4.8908010060e-04   0.0
   1.7428680000e-02   9.6755841000e-02   4.7766070170e-04   0.0
   1.7900070000e-02   9.5105228400e-02   4.6642213800e-04   0.0
   1.8371460000e-02   9.5303999700e-02   4.5765523440e-04   0.0
   1.8842850000e-02   9.5353549200e-02   4.4897792940e-04   0.0
   1.9314240000e-02   9.4588930800e-02   4.4009194320e-04   0.0
   1.9785630000e-02   9.3912191100e-02   4.3220562840e-04   0.0
   2.0257020000e-02   9.3929553900e-02   4.2578630640e-04   0.0
   2.0964105000e-02   9.2854370700e-02   2.9266142718e-04   0.0
   2.1906885000e-02   9.1724109750e-02   2.8348320029e-04   0.0
   2.2849665000e-02   9.0663218100e-02   2.7413556249e-04   0.0
   2.3792445000e-02   8.9753431950e-02   2.6650848979e-04   0.0
   2.4735225000e-02   8.8066005300e-02   2.5846686556e-04   0.0
   2.5678010000e-02   8.7216579450e-02   2.5191223822e-04   0.0
   2.6620795000e-02   8.6244754050e-02   2.4542416767e-04   0.0
   2.7563575000e-02   8.5580381250e-02   2.3984699688e-04   0.0
   2.8506355000e-02   8.4566172600e-02   2.3395007084e-04   0.0
   2.9449135000e-02   8.3661587100e-02   2.2898661122e-04   0.0
   3.0391915000e-02   8.2732963950e-02   2.2974735103e-04   0.0
   3.1334695000e-02   8.1435491865e-02   2.3035386664e-04   0.0
   3.2277475000e-02   8.0491426470e-02   2.2953653745e-04   0.0
   3.3220255000e-02   7.9072238700e-02   2.3539098587e-04   0.0
   3.4163035000e-02   7.8336326250e-02   2.3931194654e-04   0.0
   3.5105815000e-02   7.7058976995e-02   2.4118704674e-04   0.0
   3.6048595000e-02   7.6115042640e-02   2.4223657291e-04   0.0
   3.6991375000e-02   7.5168581670e-02   2.4342378545e-04   0.0
   3.7934155000e-02   7.4012452605e-02   2.4349352757e-04   0.0
   3.8876935000e-02   7.3108297080e-02   2.4479000076e-04   0.0
   4.0055410000e-02   7.1657441310e-02   2.0134623108e-04   0.0
   4.1469580000e-02   7.0060527810e-02   1.9932500167e-04   0.0
   4.2883750000e-02   6.8668031250e-02   1.9677234968e-04   0.0
   4.4297920000e-02   6.7363852920e-02   2.0111711922e-04   0.0
   4.5712090000e-02   6.6138208500e-02   2.1121472734e-04   0.0
   4.7126260000e-02   6.4427980890e-02   2.1695722354e-04   0.0
   4.8540430000e-02   6.2585607630e-02   2.2092526486e-04   0.0
   4.9954600000e-02   6.1404396690e-02   2.2399956018e-04   0.0
   5.1368770000e-02   6.0554321100e-02   2.0932065812e-04   0.0
   5.2782940000e-02   5.8929733590e-02   1.9962913065e-04   0.0
   5.4197110000e-02   5.7894858840e-02   1.9404746624e-04   0.0
   5.5611280000e-02   5.6142714810e-02   1.8772842218e-04   0.0
   5.7025453333e-02   5.5050575580e-02   1.8197636346e-04   0.0
   5.8439630000e-02   5.3412892260e-02   1.7625629763e-04   0.0
   5.9853800000e-02   5.2233163710e-02   1.7158509878e-04   0.0
   6.1503665000e-02   5.0725264590e-02   1.4560563374e-04   0.0
   6.3389225000e-02   4.8893345865e-02   1.4226443837e-04   0.0
   6.5274785000e-02   4.7421297787e-02   1.3948813202e-04   0.0
   6.7160345000e-02   4.5868164615e-02   1.3663284051e-04   0.0
   6.9045905000e-02   4.4090713485e-02   1.3369990438e-04   0.0
   7.0931465000e-02   4.2770892937e-02   1.3127854985e-04   0.0
   7.2817025000e-02   4.1163341310e-02   1.2853346218e-04   0.0
   7.4702585000e-02   3.9845414700e-02   1.2612317542e-04   0.0
   7.6588145000e-02   3.8186571150e-02   1.2357044392e-04   0.0
   7.8473705000e-02   3.7043705790e-02   1.2143267196e-04   0.0
   8.0359265000e-02   3.5633975422e-02   1.1906625489e-04   0.0
   8.2480520000e-02   3.4267746240e-02   1.0437686479e-04   0.0
   8.4837470000e-02   3.2578665210e-02   1.0198252273e-04   0.0
   8.7194420000e-02   3.0978349038e-02   9.9598650655e-05   0.0
   8.9551378000e-02   2.9710664802e-02   9.7508019280e-05   0.0
   9.1908330000e-02   2.8071557514e-02   9.5233048427e-05   0.0
   9.4265280000e-02   2.6866878948e-02   9.3269293951e-05   0.0
   9.6622230000e-02   2.5330287528e-02   9.1092857387e-05   0.0
   9.8979180000e-02   2.4229467990e-02   8.9437379178e-05   0.0
   1.0133610000e-01   2.3113837656e-02   8.7549008278e-05   0.0
   1.0392880000e-01   2.1690810960e-02   7.8129530912e-05   0.0
   1.0675710000e-01   2.0503910700e-02   7.6382689540e-05   0.0
   1.0958546667e-01   1.9187564760e-02   7.4568544984e-05   0.0
   1.1241380000e-01   1.8139452240e-02   7.2992346923e-05   0.0
   1.1524213333e-01   1.6937209380e-02   7.1371330105e-05   0.0
   1.1807050000e-01   1.5869675640e-02   6.9812383390e-05   0.0
   1.2089880000e-01   1.5052482900e-02   6.8543887964e-05   0.0
   1.2372716667e-01   1.4169057630e-02   6.7892796072e-05   0.0
   1.2679120000e-01   1.3191390810e-02   6.7591791622e-05   0.0
   1.3009091429e-01   1.2228033870e-02   6.8992552756e-05   0.0
   1.3339065714e-01   1.1326589820e-02   6.2139170222e-05   0.0
   1.3669040000e-01   1.0558276560e-02   5.9175606011e-05   0.0
   1.3999011429e-01   9.8308033200e-03   5.7725930705e-05   0.0
   1.4328985714e-01   9.0683295300e-03   5.6385916859e-05   0.0
   1.4658960000e-01   8.4648793320e-03   5.5308042708e-05   0.0
   1.5012500000e-01   7.8640526396e-03   5.0669918632e-05   0.0
   1.5389612500e-01   7.2776280622e-03   5.3337452284e-05   0.0
   1.5766725000e-01   6.6450509921e-03   4.9930154555e-05   0.0
   1.6143837500e-01   6.1245775159e-03   4.8125541133e-05   0.0
   1.6520950000e-01   5.5779336112e-03   4.7420264003e-05   0.0
   1.6921630000e-01   5.1748082750e-03   4.3819944815e-05   0.0
   1.7345882222e-01   4.6757237800e-03   4.2944385506e-05   0.0
   1.7770133333e-01   4.2803062120e-03   4.2162225995e-05   0.0
   1.8194384444e-01   3.9204978540e-03   4.1460840473e-05   0.0
   1.8618635556e-01   3.5349982850e-03   4.0705723276e-05   0.0
   1.9042886667e-01   3.3092163650e-03   4.0114131491e-05   0.0
   1.9490707000e-01   2.9705016159e-03   3.7439014411e-05   0.0
   1.9962098000e-01   2.6453265930e-03   3.6617059211e-05   0.0
   2.0433488000e-01   2.4160251024e-03   3.7059382068e-05   0.0
   2.0904878000e-01   2.2436335467e-03   3.9839652844e-05   0.0
   2.1376268000e-01   2.0292922377e-03   3.7028436314e-05   0.0
   2.1871227273e-01   1.7830052902e-03   3.4023108132e-05   0.0
   2.2389756364e-01   1.6030777655e-03   3.3331563606e-05   0.0
   2.2908285455e-01   1.4176665892e-03   3.2741202545e-05   0.0
   2.3426815455e-01   1.2895195950e-03   3.2227986265e-05   0.0
   2.3968914167e-01   1.1580739852e-03   3.0399508827e-05   0.0
   2.4534582500e-01   1.0180963065e-03   2.9926706059e-05   0.0
   2.5100250000e-01   9.1690114425e-04   2.9521690918e-05   0.0
   2.5665917500e-01   8.8411466325e-04   2.9068829739e-05   0.0
   2.6255156154e-01   7.4590870410e-04   2.7580964970e-05   0.0
   2.6867963846e-01   7.2967095810e-04   2.7262821123e-05   0.0
   2.7480770769e-01   6.7680119430e-04   2.6924727812e-05   0.0
   2.8093576923e-01   6.8324343570e-04   2.6618619991e-05   0.0
   2.8729954286e-01   6.5699038080e-04   2.7001125760e-05   0.0
   2.9389900714e-01   6.2244665730e-04   2.6340206412e-05   0.0
   3.0049846429e-01   6.3270309960e-04   2.5352680023e-05   0.0
   3.0733363333e-01   6.3386933610e-04   2.4078371772e-05   0.0
   3.1440446667e-01   6.7161180996e-04   2.3755289580e-05   0.0
   3.2147533333e-01   6.4258298286e-04   2.3430577753e-05   0.0
   3.2854617333e-01   6.9395432652e-04   2.3137343324e-05   0.0
   3.3585273750e-01   6.5898115408e-04   2.2181098165e-05   0.0
   3.4339496250e-01   6.7288012667e-04   2.3556777190e-05   0.0
   3.5093721250e-01   6.4004922174e-04   2.4137708311e-05   0.0
   3.5871515294e-01   6.3479907132e-04   2.3781812150e-05   0.0
   3.6672878235e-01   6.4664736125e-04   2.5509864101e-05   0.0
   3.7497811111e-01   5.7810221105e-04   2.7402863129e-05   0.0
   3.8346313333e-01   5.8639217455e-04   2.9338482538e-05   0.0
   3.9194815556e-01   6.0134075365e-04   3.1213770398e-05   0.0
   4.0066887368e-01   5.4931908515e-04   3.1703078260e-05   0.0
   4.0962528421e-01   5.8141235449e-04   3.3733602826e-05   0.0
   4.1858169474e-01   5.1552835209e-04   3.6111117549e-05   0.0
   4.2777381000e-01   5.1322911412e-04   3.7959201684e-05   0.0
